,age,gender,value
12599,41,male,0.0
12600,35,male,0.20138888888888884
12606,47,male,0.06944444444444445
12609,37,female,0.35416666666666663
12610,45,male,0.046031746031746035
12612,53,female,0.0015873015873015873
12614,41,female,0.03523809523809524
12615,12,female,0.007936507936507936
12618,45,male,0.006349206349206349
12620,38,female,0.011111111111111113
12622,38,male,0.30984126984126986
12625,19,female,0.12888888888888891
12626,30,male,0.5277777777777778
12628,27,female,0.009259259259259259
12636,31,male,0.006184075664595145
12637,49,male,0.0201590737305023
12638,33,male,0.019783174977980173
12641,31,male,0.013502154411245321
12642,32,male,0.10064903831137598
12644,29,male,0.16658949516092372
12645,34,male,0.0034238488783943327
12646,59,male,0.1277198150574774
12647,47,male,0.007443482443482445
12649,36,male,0.010463105917651372
12650,41,male,0.0038173947264856355
12652,36,male,0.017931166957140983
12654,32,male,0.04141194303531966
12655,32,male,0.06864230046048225
12656,33,male,0.006390434961863534
12658,31,male,0.06570810142238714
12659,18,female,0.04273504273504273
12661,18,male,0.09465811965811965
12662,26,female,0.0
12664,20,male,0.07435897435897436
12665,18,female,0.14935897435897436
12666,25,female,0.04658119658119658
12667,21,male,0.05085470085470086
12670,20,male,0.059401709401709406
12672,46,male,0.0
12674,37,male,0.07889797792395195
12675,25,male,0.004569660738491908
12676,21,male,0.006729009326411923
12678,21,male,0.16853069969953086
12679,23,male,0.001553100579074605
12680,51,male,0.01195817169843144
12681,31,male,0.06860284977168095
12682,22,male,0.028174603174603175
12683,42,male,0.02248677248677249
12686,23,male,0.023091614974731854
12689,27,male,0.02671973288856406
12691,23,male,0.03380918023775167
12693,24,male,0.0005411255411255411
12695,28,male,0.022309833024118732
12696,21,male,0.3143808777429467
12697,21,male,0.08566097285309107
12698,32,male,0.017118226600985224
12699,73,male,0.03598715870883359
12700,57,male,0.03982257479794425
12702,30,male,0.054428788234206965
12704,25,male,0.008173128185443456
12705,50,male,0.013407118333226707
12707,39,male,0.03600270829334868
12708,29,male,0.14809113300492613
12710,31,male,0.06985601973286705
12712,62,male,0.10864041541381445
12713,21,male,0.05835385878489328
12714,48,male,0.0015610005757789006
12715,35,male,0.0036359371334740796
12716,17,male,0.0008894362342638204
12720,48,male,0.018698686371100167
12721,43,male,0.005911330049261083
12723,47,male,0.022113819404459802
12727,19,male,0.04079902901331474
12729,46,male,0.0
12730,21,male,0.009627449270306414
12731,27,male,0.007550729693586836
12736,18,male,0.011405895691609979
12737,27,male,0.11454968312111172
12739,20,female,0.0
12740,27,male,0.11918251061108204
12741,23,female,0.06184051398337112
12743,24,female,0.24677771963486247
12745,46,female,0.11723021687307401
12746,23,female,0.004212018140589569
12747,43,male,0.08892595499738357
12748,56,male,0.125
12749,43,male,0.011904761904761904
12750,33,female,0.0
12751,67,male,0.125
12752,67,male,0.059523809523809514
12753,42,female,0.011904761904761904
12755,47,male,0.10119047619047618
12756,83,male,0.04166666666666666
12758,60,male,0.0
12759,38,male,0.5833333333333333
12761,52,male,0.0
12762,58,male,0.0
12763,50,male,0.0
12764,48,male,0.19444444444444442
12765,51,male,0.0
12768,27,male,0.30088606039693
12770,25,female,0.021252117447769624
12775,21,male,0.058987520128824474
12778,26,male,0.0
12779,43,female,0.3157586475521257
12780,29,male,0.062339361524144134
12781,32,female,0.004830917874396135
12782,24,male,0.06363884706276011
12787,26,male,0.058506258234519104
12788,23,female,0.017795449317188447
12790,31,male,0.016304347826086956
12794,49,male,0.0
12797,24,female,0.007407407407407408
12799,42,male,0.07407407407407407
12800,45,male,0.5777777777777778
12801,54,male,0.05185185185185185
12803,61,female,0.05555555555555556
12805,34,female,0.3148148148148148
12809,29,male,0.0
12810,33,female,0.0
12811,60,male,0.1259259259259259
12812,34,male,0.3148148148148149
12813,8,male,0.0
12814,61,male,0.03333333333333333
12815,26,female,0.1
12816,27,male,0.2333333333333333
12820,57,male,0.005341880341880341
12821,71,male,0.035663410663410666
12822,44,male,0.0021367521367521365
12823,42,male,0.03861416361416361
12824,74,male,0.0
12826,13,female,0.046041921041921036
12827,43,male,0.0787037037037037
12828,45,male,0.1486060236060236
12829,27,male,0.04059829059829059
12831,51,male,0.06888481888481889
12832,37,female,0.07387057387057389
12837,42,female,0.005833333333333333
12839,44,male,0.09265873015873015
12841,47,female,0.005416666666666667
12842,24,male,0.032255291005291
12843,44,male,0.14438492063492064
12849,31,male,0.13931216931216928
12854,43,male,0.010348583877995641
12855,27,male,0.008387799564270153
12857,23,female,0.005010893246187364
12858,58,male,0.29335511982570806
12859,54,male,0.0
12861,45,female,0.01557734204793028
12862,47,male,0.0010893246187363833
12863,49,female,0.27069716775599134
12864,25,male,0.07113289760348583
12865,28,male,0.0
12866,56,male,0.0
12867,23,female,0.04400871459694989
12868,25,male,0.0
12870,24,female,0.029761904761904757
12877,22,female,0.7023809523809524
12878,51,female,0.0
12879,49,male,0.007352941176470588
12880,31,female,0.0
12882,69,male,0.007352941176470588
12885,34,female,0.003676470588235294
12886,34,male,0.03363970588235294
12887,42,male,0.13143382352941174
12888,33,female,0.0389093137254902
12889,53,male,0.0196078431372549
12890,26,female,0.0
12892,35,male,0.3462009803921568
12893,45,male,0.044669117647058824
12894,34,male,0.264950980392157
12896,51,male,0.024509803921568624
12897,36,female,0.032828282828282825
12898,34,male,0.611111111111111
12899,39,male,0.022727272727272728
12901,38,male,0.05555555555555555
12902,50,male,0.0
12903,44,male,0.007575757575757576
12905,51,male,0.0
12911,13,male,0.36372549019607836
12912,45,male,0.0024509803921568627
12913,43,male,0.034436274509803924
12915,43,male,0.08860294117647058
12916,49,male,0.006740196078431372
12919,43,male,0.010049019607843138
12922,34,male,0.018627450980392157
12923,46,female,0.2064950980392157
12924,31,male,0.0
12925,46,male,0.03762254901960785
12927,54,male,0.0
12928,24,female,0.027777777777777773
12929,24,male,0.0
12930,42,male,0.011904761904761904
12932,18,female,0.12698412698412698
12933,24,male,0.12698412698412698
12936,28,male,0.0
12937,34,male,0.0
12938,29,male,0.25
12940,22,female,0.25
12943,26,male,0.05352524967909583
12944,37,male,0.07407407407407408
12946,28,female,0.011085543136825188
12947,26,male,0.2819486188075932
12957,37,male,0.018328584995251668
12958,37,male,0.018328584995251668
12962,26,male,0.0017094017094017098
12965,25,male,0.005698005698005698
12968,25,male,0.020987784769836055
12973,39,male,0.6126373626373627
12974,50,male,0.0
12977,30,female,0.020146520146520148
12978,27,male,0.0
12979,39,male,0.17124542124542125
12981,33,male,0.0
12982,37,male,0.0
12983,30,female,0.0
12984,27,male,0.007326007326007326
12986,29,female,0.34294871794871795
12987,75,female,0.00641025641025641
12989,45,male,0.0
12991,41,male,0.08653846153846154
12992,27,female,0.004273504273504273
12995,33,female,0.007478632478632477
12996,29,female,0.02564102564102564
12997,31,male,0.003205128205128205
12998,51,male,0.24145299145299148
12999,49,male,0.025684632827489968
13000,25,female,0.01575091575091575
13001,33,male,0.019274376417233563
13002,57,female,0.003052503052503052
13003,39,male,0.001221001221001221
13004,38,male,0.0
13005,30,female,0.04314495028780744
13006,53,male,0.0018315018315018315
13007,30,male,0.06446886446886448
13008,74,male,0.021105878248735388
13009,60,male,0.14747950462236178
13010,27,female,0.06568986568986568
13012,28,male,0.12495203209488924
13013,47,male,0.05975056689342404
13014,44,male,0.0
13015,29,male,0.0
13016,24,female,0.0
13017,33,male,0.6666666666666666
13019,48,male,0.04848484848484848
13020,53,female,0.05151515151515151
13021,32,male,0.3378787878787879
13023,44,male,0.03484848484848485
13024,31,female,0.0
13025,7,female,0.01515151515151515
13029,48,male,0.00909090909090909
13031,33,male,0.04166666666666666
13033,36,female,0.029761904761904757
13035,38,male,0.4047619047619047
13036,60,male,0.011904761904761904
13037,43,male,0.03571428571428571
13038,60,male,0.011904761904761904
13039,51,male,0.001485194467650608
13040,36,male,0.03841548315232525
13041,36,male,0.12944862155388467
13042,48,male,0.001949317738791423
13043,45,male,0.010869767010117886
13044,47,male,0.0
13046,33,female,0.265158266035459
13047,31,male,0.0
13048,31,male,0.001949317738791423
13049,66,male,0.005847953216374269
13050,49,male,0.022509978650329523
13051,27,female,0.010401002506265663
13053,52,male,0.029875614963334258
13057,41,male,0.014489928525016243
13058,38,male,0.009714100064977256
13059,26,male,0.04855826434773802
13060,21,male,0.07916255284676336
13062,27,female,0.009941520467836256
13063,23,female,0.004961899698741804
13066,23,female,0.045122908280803016
13067,23,male,0.08675476570213411
13070,23,female,0.05649856965646439
13075,26,female,0.02881825776562618
13076,26,female,0.002923976608187134
13077,26,female,0.12084883926989189
13086,50,male,0.08056532356532357
13087,44,male,0.14722147083685544
13089,85,male,0.013296703296703296
13090,58,male,0.037608716070254525
13092,37,female,0.13159631821170284
13094,64,male,0.06967812529350992
13097,45,male,0.018007326007326005
13098,40,male,0.1850493096646943
13100,67,male,0.15230609561378797
13102,69,male,0.0
13103,39,male,0.046368742368742374
13106,31,female,0.0
13107,11,male,0.4666666666666667
13108,27,female,0.16666666666666666
13109,44,male,0.16666666666666666
13112,13,male,0.0
13113,59,male,0.0
13114,29,male,0.017933723196881093
13115,39,male,0.030302608372783812
13116,26,female,0.027564281073052997
13117,48,male,0.06214146477304372
13120,37,male,0.0
13121,41,male,0.11027104799034623
13122,26,female,0.021586373340759305
13125,56,male,0.0
13126,32,male,0.3978418267891951
13128,35,male,0.004061078622482131
13129,44,male,0.05217209690893901
13130,32,male,0.1346468021906618
13131,51,male,0.0
13132,59,male,0.0
13133,46,female,0.30000000000000004
13134,37,male,0.30000000000000004
13135,27,female,0.0
13136,49,male,0.0
13137,44,female,0.0
13138,43,male,0.0
13141,39,male,0.015513538748832866
13146,49,male,0.01606375883686808
13151,55,male,0.003554876496052967
13158,48,male,0.02291662119393212
13177,38,male,0.0029239766081871343
13180,48,male,0.004873294346978557
13181,41,male,0.4635477582846004
13185,29,female,0.09717348927875241
13186,72,male,0.11403508771929824
13187,33,female,0.0
13188,41,male,0.008966861598440545
13191,28,female,0.007504873294346978
13192,39,male,0.17748538011695908
13194,48,male,0.0031189083820662767
13196,38,male,0.020146520146520144
13197,32,female,0.005494505494505495
13199,43,female,0.012271062271062273
13200,63,male,0.0293040293040293
13201,76,male,0.009157509157509158
13202,50,male,0.3230769230769231
13203,32,female,0.14725274725274726
13208,37,female,0.04560439560439561
13209,71,male,0.0021978021978021982
13210,41,male,0.0
13211,39,female,0.0137719298245614
13212,52,male,0.0
13214,42,female,0.003508771929824561
13216,40,female,0.2924561403508772
13217,26,female,0.004824561403508771
13219,62,male,0.0
13220,32,male,0.002631578947368421
13221,26,female,0.008333333333333331
13222,16,male,0.0017543859649122805
13223,65,male,0.06657894736842104
13225,67,male,0.0034210526315789475
13226,43,male,0.2942105263157894
13227,33,male,0.019298245614035085
13228,15,female,0.012719298245614035
13232,38,female,0.06289550264550264
13233,39,male,0.1847777777777778
13234,46,male,0.11329232804232803
13235,20,male,0.03174338624338624
13236,45,female,0.006907407407407407
13237,50,male,0.0054761904761904765
13240,26,male,0.11939814814814817
13242,29,male,0.2606256613756614
13244,41,male,0.035423280423280426
13246,27,male,0.0011111111111111111
13247,53,male,0.11332671957671958
13248,62,male,0.006083333333333334
13249,39,male,0.009722222222222222
13251,32,male,0.07907671957671956
13252,78,male,0.014444444444444444
13254,37,male,0.005944444444444445
13255,31,female,0.015059523809523809
13256,30,female,0.022
13257,73,male,0.003787878787878788
13258,20,female,0.0
13259,67,male,0.008585858585858586
13260,70,male,0.0
13261,41,female,0.1904040404040404
13263,82,male,0.026262626262626262
13264,47,male,0.0101010101010101
13265,69,male,0.01868686868686869
13266,57,female,0.002525252525252525
13267,23,male,0.015151515151515152
13268,56,female,0.1840909090909091
13269,43,male,0.003787878787878788
13270,29,female,0.11759259259259258
13271,39,male,0.009259259259259259
13272,20,female,0.24722222222222223
13273,9,female,0.06203703703703702
13275,59,male,0.08888888888888888
13276,28,female,0.0
13281,56,male,0.017676767676767676
13282,37,male,0.00505050505050505
13283,45,male,0.015151515151515152
13284,60,male,0.0
13285,48,male,0.027777777777777776
13287,24,male,0.0
13288,53,female,0.00505050505050505
13290,35,female,0.022727272727272728
13292,58,male,0.6742424242424243
13293,53,male,0.024725274725274728
13294,38,female,0.3142857142857144
13295,35,male,0.032051282051282055
13296,30,female,0.0
13297,53,male,0.01501831501831502
13300,33,male,0.022344322344322345
13301,34,male,0.08644688644688645
13302,42,male,0.26758241758241763
13303,49,male,0.035164835164835165
13307,50,male,0.0
13309,48,male,0.05595238095238095
13312,48,female,0.007142857142857143
13314,35,male,0.11726190476190475
13316,28,female,0.0369047619047619
13317,59,male,0.0
13319,42,male,0.010738304093567252
13320,39,male,0.1761050194931774
13324,82,female,0.01129142300194932
13325,35,female,0.0414766081871345
13326,34,female,0.033283382066276804
13327,58,female,0.05920808966861599
13328,59,male,0.015274122807017544
13330,49,male,0.017638888888888888
13332,53,male,0.035505604288499026
13333,45,male,0.016898148148148148
13335,64,male,0.0
13336,48,male,0.0
13337,46,male,0.0173015873015873
13338,36,male,0.1465079365079365
13339,37,male,0.020634920634920634
13340,24,male,0.001904761904761905
13341,40,female,0.031111111111111117
13346,37,female,0.08142857142857142
13347,43,male,0.2131746031746032
13348,50,male,0.0015873015873015873
13351,62,male,0.05092592592592592
13352,28,female,0.08425925925925926
13355,45,male,0.02175925925925926
13356,46,male,0.005555555555555556
13358,55,male,0.0449074074074074
13359,39,male,0.030092592592592587
13363,24,male,0.0
13365,54,male,0.13602941176470587
13369,22,female,0.34908088235294116
13371,12,male,0.07015931372549021
13376,48,female,0.007352941176470588
13377,23,female,0.10349264705882352
13378,42,male,0.019658119658119654
13381,73,male,0.0891025641025641
13385,57,male,0.34444444444444444
13386,56,male,0.025641025641025637
13388,36,female,0.0
13389,62,male,0.16495726495726495
13390,69,male,0.0
13392,26,female,0.016483516483516484
13393,14,female,0.0027472527472527475
13394,61,male,0.0
13395,43,male,0.005860805860805861
13397,42,female,0.0018315018315018315
13398,54,female,0.0027472527472527475
13399,56,male,0.021978021978021976
13400,33,female,0.3186813186813187
13401,33,male,0.07857142857142856
13403,48,male,0.0
13404,51,male,0.008974358974358975
13405,49,male,0.015750915750915754
13407,46,male,0.0020833333333333333
13408,36,male,0.0020833333333333333
13410,49,male,0.032718253968253966
13411,38,female,0.020277777777777777
13412,61,female,0.15007936507936503
13415,53,male,0.040218253968253966
13418,66,male,0.12271825396825396
13419,72,female,0.03236111111111111
13422,37,male,0.23013888888888892
13426,40,male,0.003205128205128205
13427,41,male,0.37286324786324787
13428,28,male,0.028846153846153844
13430,50,male,0.0
13432,43,male,0.004273504273504273
13433,39,male,0.22970085470085472
13434,35,male,0.03205128205128205
13435,41,male,0.017094017094017092
13437,65,male,0.008547008547008546
13438,53,male,0.006822612085769979
13441,14,male,0.12896593335189824
13442,57,male,0.0
13443,46,male,0.014438874965190755
13444,10,female,0.10876728859185
13445,47,male,0.010526315789473684
13453,18,male,0.16374269005847952
13454,56,male,0.006683375104427736
13455,17,female,0.13836442959249975
13456,45,female,0.05149447693307342
13458,29,male,0.00505050505050505
13459,36,male,0.052020202020202015
13460,33,male,0.0060606060606060615
13462,38,male,0.028030303030303027
13464,29,female,0.07651515151515151
13465,35,male,0.029292929292929287
13466,37,male,0.00505050505050505
13467,37,male,0.09974747474747475
13468,31,male,0.09974747474747475
13469,34,male,0.0
13470,72,male,0.002525252525252525
13475,46,male,0.0057040998217468795
13481,50,male,0.0009209744503862149
13482,7,male,0.505878430343671
13484,26,male,0.03645578525257669
13489,30,female,0.05162067581853677
13490,30,female,0.0023816597346009104
13491,37,female,0.003403785756726933
13492,33,male,0.0038989333106980158
13494,31,male,0.0051417536711654355
13496,32,male,0.063060063327443
13498,9,male,0.02362561186090598
13502,33,male,0.00398098633392751
13506,17,male,0.0015698587127158557
13507,22,male,0.20642333856619574
13509,44,female,0.058424908424908426
13510,27,male,0.0034013605442176874
13511,50,male,0.06465201465201466
13513,26,male,0.0
13514,17,female,0.02327315541601256
13515,33,male,0.010622710622710625
13516,58,male,0.0018315018315018315
13517,55,female,0.015031397174254318
13519,22,male,0.16851125065410782
13520,32,male,0.020329670329670334
13525,23,female,0.14510366669893524
13527,64,male,0.0010567632850241545
13528,34,male,0.013127884003843083
13530,33,female,0.01658040027605245
13534,43,male,0.010649820128720386
13539,30,male,0.07847467489411221
13541,28,male,0.2037324201326759
13542,30,male,0.047168308980968826
13543,36,male,0.0070997239475500355
13544,26,female,0.00840987361128026
13546,23,female,0.0065656565656565654
13547,39,male,0.04606060606060606
13549,40,male,0.16777777777777778
13550,36,male,0.30969696969696964
13551,59,male,0.0
13552,58,male,0.009696969696969697
13555,35,male,0.04191919191919191
13556,37,male,0.0606060606060606
13557,49,male,0.0036363636363636364
13558,52,male,0.003751803751803752
13559,48,male,0.06869717584003297
13560,34,female,0.04738198309626881
13562,27,female,0.523397237682952
13564,9,male,0.004473304473304473
13566,29,male,0.061678004535147386
13567,36,male,0.0
13568,22,male,0.01100803957946815
13572,30,female,0.057730364873222
13573,52,male,0.018686868686868686
13575,67,male,0.0030303030303030303
13580,28,male,0.010461760461760462
13581,29,female,0.022811624649859943
13583,44,female,0.0
13584,34,male,0.07475490196078431
13585,36,male,0.0012254901960784314
13588,36,female,0.17788865546218482
13589,32,female,0.07822128851540616
13591,60,male,0.053221288515406154
13592,28,male,0.013375350140056022
13593,28,female,0.021761204481792716
13594,27,female,0.16134453781512603
13595,28,male,0.025630252100840332
13596,22,male,0.002153361344537815
13597,42,male,0.12599789915966383
13599,32,male,0.025
13600,55,male,0.025
13601,50,male,0.025
13606,40,male,0.0120161701044054
13610,14,male,0.0012254901960784314
13612,40,female,0.0072303921568627446
13621,35,male,0.013918067226890755
13623,39,female,0.1827838827838828
13624,26,male,0.0027472527472527475
13626,76,male,0.014652014652014655
13629,30,male,0.0
13630,7,female,0.034249084249084245
13631,58,male,0.08186813186813187
13632,32,male,0.00641025641025641
13635,34,male,0.410989010989011
13636,35,male,0.030586080586080592
13638,38,female,0.0021978021978021982
13639,50,male,0.04010989010989011
13640,45,male,0.08827838827838828
13642,48,male,0.17893772893772894
13646,24,male,0.12252747252747252
13650,50,male,0.021794871794871797
13651,27,male,0.009157509157509158
13653,7,male,0.07142857142857141
13654,70,male,0.04365079365079365
13655,43,male,0.21031746031746032
13656,51,male,0.0
13659,63,male,0.031746031746031744
13660,31,female,0.10714285714285711
13661,21,female,0.006530214424951267
13662,18,female,0.0011695906432748538
13663,18,female,0.33586744639376215
13666,42,male,0.05564605959342801
13668,22,male,0.1853661932609301
13670,27,male,0.007017543859649122
13671,33,female,0.016012252854358117
13672,16,male,0.0
13673,26,male,0.015998329156223894
13674,24,male,0.005666945140629351
13675,23,female,0.0011695906432748538
13676,29,male,0.04026733500417711
13677,21,male,0.03118908382066277
13679,20,female,0.016012252854358117
13681,20,female,0.0006587615283267456
13682,25,male,0.049876090093481394
13684,26,male,0.02426124600037643
13685,31,male,0.07991718426501035
13686,43,female,0.009936319718928414
13687,20,female,0.005654369784804567
13688,22,female,0.005599472990777339
13691,24,male,0.0007905138339920949
13692,30,male,0.03826149695714912
13693,33,male,0.0006587615283267456
13695,33,male,0.0
13696,21,female,0.03323451910408432
13697,21,female,0.004336846728151075
13698,18,female,0.009947299077733859
13700,32,male,0.2663874772570424
13701,26,female,0.00927755819060167
13704,18,male,0.21401436727523682
13705,48,male,0.003289473684210526
13706,35,male,0.003315982263350685
13707,34,male,0.0
13709,34,male,0.2232914015808753
13710,29,male,0.00723202236360131
13711,28,female,0.0
13713,38,male,0.0029111239637555427
13715,42,male,0.002286967418546366
13718,35,male,0.007017543859649122
13719,45,female,0.012907268170426065
13720,30,male,0.01079091960670908
13721,38,male,0.2772821476768845
13722,51,male,0.0
13723,62,male,0.0
13724,48,male,0.12745758627337575
13725,60,male,0.0
13726,44,male,0.011818181818181818
13727,64,male,0.39666666666666667
13728,43,male,0.0
13729,42,male,0.018787878787878787
13730,54,male,0.03303030303030302
13732,32,female,0.011818181818181818
13733,60,male,0.03636363636363636
13734,28,male,0.018787878787878784
13735,25,male,0.0
13737,57,male,0.00909090909090909
13740,50,female,0.06481481481481481
13741,38,female,0.005555555555555556
13743,55,male,0.046296296296296294
13749,36,female,0.0
13750,36,female,0.2962962962962962
13751,33,male,0.006944444444444444
13752,31,male,0.162037037037037
13755,59,male,0.03935185185185185
13756,49,female,0.0
13758,42,female,0.04398148148148147
13760,67,male,0.11874999999999998
13762,45,male,0.004166666666666667
13763,43,male,0.004166666666666667
13769,37,female,0.00625
13770,33,female,0.5111111111111111
13773,33,female,0.034722222222222224
13777,48,male,0.2894257703081232
13790,32,male,0.06496848739495799
13791,55,male,0.031932773109243695
13794,60,male,0.046875
13795,13,male,0.04350490196078431
13796,30,male,0.006127450980392156
13797,53,male,0.15808823529411764
13800,61,male,0.03462009803921569
13801,25,female,0.18811274509803924
13802,55,female,0.003370098039215686
13804,42,male,0.4571078431372549
13806,33,male,0.0
13811,40,male,0.010723039215686275
13812,28,male,0.08333333333333333
13813,9,female,0.0
13814,58,male,0.08333333333333333
13815,63,male,0.0
13816,51,male,0.08333333333333333
13817,34,female,0.0
13820,35,male,0.0042879778173895815
13822,43,male,0.022576065145724588
13824,69,male,0.029731153492763392
13826,52,male,0.012881356689406225
13827,58,male,0.0
13829,38,male,0.004901960784313725
13831,43,female,0.007025175833225368
13832,63,male,0.027817088885200333
13833,45,female,0.15042351009843266
13834,48,male,0.023976568094215146
13837,63,male,0.0024035876977053445
13838,43,male,0.004798741563447446
13840,56,male,0.38831177136130696
13844,9,male,0.1479764817226117
13845,52,male,0.040895052659758534
13847,44,female,0.022576065145724588
13850,9,male,0.002636307048071754
13851,12,male,0.003554452083863848
13854,31,male,0.012962962962962963
13855,38,male,0.08518518518518518
13856,20,male,0.0
13858,50,female,0.02962962962962963
13859,30,female,0.005555555555555556
13860,56,male,0.07037037037037037
13861,24,female,0.25925925925925924
13863,41,female,0.02962962962962963
13864,19,female,0.05
13865,56,male,0.009259259259259259
13866,32,male,0.38888888888888884
13867,48,male,0.0
13868,51,male,0.16666666666666666
13869,59,male,0.0
13870,28,female,0.027777777777777776
13871,32,male,0.0
13873,35,male,0.018518518518518517
13874,30,male,0.0
13875,48,male,0.05980392156862746
13876,49,male,0.0029411764705882353
13877,30,male,0.006127450980392156
13878,51,male,0.12377450980392156
13880,48,male,0.01715686274509804
13881,52,male,0.0
13882,42,male,0.3045343137254902
13884,61,male,0.0
13887,38,male,0.0
13890,40,male,0.1475490196078431
13892,48,male,0.025857843137254904
13893,29,female,0.12649659863945578
13894,40,female,0.2991950113378686
13895,52,male,0.009070294784580497
13897,55,male,0.018888888888888896
13900,37,male,0.0
13901,52,male,0.15411564625850338
13904,68,male,0.045555555555555564
13905,67,female,0.04007936507936508
13906,52,male,0.11321995464852608
13918,50,female,0.009259259259259259
13919,54,male,0.0
13920,51,male,0.0
13921,23,male,0.0
13923,36,male,0.30952380952380953
13924,40,male,0.0
13925,37,female,0.30952380952380953
13928,33,male,0.23518518518518516
13930,45,male,0.005555555555555556
13931,42,male,0.3851851851851852
13932,25,female,0.0
13933,65,male,0.005555555555555556
13934,44,male,0.09074074074074073
13939,22,male,0.018181818181818177
13940,60,male,0.0
13941,78,female,0.03939393939393939
13942,29,male,0.021818181818181816
13944,47,male,0.0036363636363636364
13947,40,female,0.0
13948,29,female,0.0036363636363636364
13953,34,male,0.36056644880174293
13955,75,male,0.0016339869281045752
13960,54,male,0.0
13963,30,male,0.212962962962963
13965,47,male,0.065359477124183
13967,44,male,0.12037037037037038
13968,38,male,0.015250544662309367
13971,32,male,0.11292139077853362
13973,63,male,0.0
13974,25,female,0.005158730158730159
13976,26,male,0.3432426303854876
13978,36,male,0.061976568405139855
13982,72,male,0.03602418745275888
13983,37,male,0.09523809523809525
13984,33,male,0.0463416477702192
13986,28,female,0.08105064247921391
13987,38,male,0.10173847316704461
13989,44,male,0.0
13990,25,male,0.28605820105820107
13992,28,female,0.22666666666666666
13997,68,male,0.0
13998,36,male,0.14888888888888888
14002,33,male,0.4413320883909119
14003,55,male,0.07784002489884843
14004,27,female,0.013289760348583878
14005,36,male,0.005664488017429194
14007,51,male,0.03986928104575164
14008,34,male,0.06596638655462185
14009,33,male,0.019172113289760352
14010,54,male,0.008776844070961718
14012,47,male,0.013071895424836598
14013,63,male,0.03639900404606287
14016,44,male,0.08851540616246498
14018,46,male,0.005508870214752568
14020,30,female,0.002396514161220044
14021,32,female,0.0
14022,66,male,0.0
14023,38,male,0.0
14029,47,male,0.2462962962962963
14032,64,male,0.020833333333333332
14033,43,male,0.0
14035,25,male,0.024751439037153326
14036,30,male,0.10567765567765569
14039,24,male,0.0
14040,45,male,0.040502354788069087
14041,39,male,0.0018315018315018315
14042,36,male,0.052564102564102565
14045,37,male,0.11467817896389323
14046,52,female,0.06721611721611721
14048,36,male,0.14743589743589747
14049,20,female,0.02197802197802198
14051,27,female,0.18287037037037035
14052,44,male,0.0
14053,25,male,0.07175925925925924
14054,39,male,0.0
14055,42,male,0.020833333333333332
14057,33,male,0.0
14058,28,female,0.037037037037037035
14059,30,male,0.0
14060,44,male,0.004629629629629629
14062,28,male,0.004629629629629629
14063,35,female,0.09259259259259257
14064,26,female,0.0
14065,48,male,0.048611111111111105
14066,29,male,0.048611111111111105
14067,23,female,0.09259259259259257
14070,30,male,0.009259259259259259
14072,50,male,0.014285714285714287
14074,22,male,0.1906551509492686
14075,26,male,0.10334578275754747
14077,24,female,0.0653050108932462
14078,50,male,0.26995798319327735
14080,76,male,0.007352941176470588
14081,25,male,0.0
14085,52,male,0.010021786492374727
14087,26,male,0.02777777777777778
14088,26,male,0.022992530345471524
14089,42,male,0.04285714285714285
14090,56,male,0.0
14091,26,female,0.009523809523809525
14092,39,female,0.021428571428571425
14093,32,male,0.009523809523809525
14094,64,female,0.04285714285714285
14095,80,male,0.021428571428571425
14096,30,male,0.04285714285714285
14097,40,male,0.003441938178780284
14098,40,male,0.0
14103,51,male,0.4285338345864662
14105,41,male,0.003441938178780284
14106,41,male,0.21057226399331658
14108,39,male,0.009456975772765245
14109,39,female,0.052263993316624895
14111,39,female,0.001336675020885547
14115,61,female,0.005438596491228069
14119,35,female,0.027976190476190474
14120,31,male,0.1720238095238095
14122,29,male,0.014285714285714285
14123,38,female,0.0
14126,46,male,0.11726190476190475
14127,49,male,0.06333333333333334
14129,41,female,0.0031746031746031746
14131,29,male,0.4000000000000001
14132,42,male,0.019047619047619046
14133,44,male,0.0031746031746031746
14134,40,male,0.03365079365079365
14142,36,male,0.008253968253968255
14143,31,male,0.021111111111111112
14144,24,female,0.07407407407407407
14145,62,male,0.0
14146,44,male,0.31
14147,58,male,0.03888888888888889
14149,49,male,0.025925925925925925
14151,40,male,0.08037037037037037
14153,29,male,0.01
14159,38,female,0.0
14160,11,female,0.03571428571428571
14161,43,male,0.49404761904761907
14162,23,male,0.03571428571428571
14163,25,male,0.13636363636363635
14164,36,male,0.00909090909090909
14165,30,female,0.025454545454545452
14168,29,female,0.2454545454545454
14169,51,male,0.030909090909090903
14173,81,male,0.0
14175,44,male,0.0
14176,49,male,0.0030303030303030307
14178,54,male,0.09393939393939393
14180,43,female,0.18358585858585857
14181,43,female,0.05479797979797979
14182,42,female,0.09722222222222222
14183,52,female,0.12803030303030302
14184,37,male,0.0
14185,44,male,0.0
14186,44,male,0.0
14189,42,male,0.0
14190,44,male,0.0
14191,29,female,0.0
14192,27,male,0.15000000000000002
14193,40,male,0.0
14194,32,male,0.6666666666666666
14195,27,female,0.0
14196,28,female,0.0
14202,30,male,0.0037676609105180537
14203,51,male,0.11384092098377815
14205,48,female,0.004578754578754579
14206,24,female,0.20180533751962323
14207,44,male,0.003663003663003663
14209,42,female,0.03553113553113554
14210,48,male,0.0643118785975929
14211,26,male,0.0
